Corner Bakery Cafe,https://www.yelp.com/biz/corner-bakery-cafe-salt-lake-city,3,131,Low,"['Bakeries', 'American (Traditional)', 'Sandwiches']",(801) 583-2000,610 S Foothill Blvd,East Bench
Curry Corner Cafe,https://www.yelp.com/biz/curry-corner-cafe-salt-lake-city,4.5,4, ,"['Indian', 'Pakistani', 'Halal']",(801) 484-0268,1785 S State St,Liberty Wells
Yellowfinn Grill & Sushi Bar,https://www.yelp.com/biz/yellowfinn-grill-and-sushi-bar-salt-lake-city,3.5,151,Moderate,['Sushi Bars'],(801) 466-2600,1166 E 2100th S,Sugar House
Paris Bistro,https://www.yelp.com/biz/paris-bistro-salt-lake-city,3.5,153,High,"['French', 'American (New)']",(801) 486-5585,1500 E 1500th S,15th & 15th
Ahh Sushi,https://www.yelp.com/biz/ahh-sushi-salt-lake-city,3,129,Moderate,['Sushi Bars'],(801) 359-6770,22 E 100th S,Downtown
Bout Time Pub & Grub - Salt Lake City,https://www.yelp.com/biz/bout-time-pub-and-grub-salt-lake-city-salt-lake-city,3,109,Moderate,"['American (New)', 'Pubs']",(801) 456-4252,169 S Rio Grande St,Downtown
Granato’s - Salt Lake City,https://www.yelp.com/biz/granatos-salt-lake-city-salt-lake-city,4.5,9,Moderate,"['Delis', 'Sandwiches', 'Italian']",(801) 433-0940,1632 S Redwood Rd,Glendale
Red Robin Gourmet Burgers,https://www.yelp.com/biz/red-robin-gourmet-burgers-salt-lake-city,3,72,Moderate,"['American (Traditional)', 'Burgers']",(801) 582-0632,1313 Foothill Drive,East Bench
Este Pizzeria Sugar House,https://www.yelp.com/biz/este-pizzeria-sugar-house-salt-lake-city-2,3.5,192,Moderate,"['Pizza', 'Italian']",(801) 485-3699,2148 S 900th E,Sugar House
Pupuseria El Paraíso,https://www.yelp.com/biz/pupuseria-el-para%C3%ADso-salt-lake-city,4.5,13, ,"['Salvadoran', 'Food Trucks', 'Mexican']",(801) 688-9642,2775 S 300th W,City of South Salt Lake
Chili’s,https://www.yelp.com/biz/chilis-salt-lake-city-23,2.5,67,Moderate,"['American (Traditional)', 'Tex-Mex', 'Bars']",(801) 575-6933,668 E 400th S,Central City
Mr Sushi,https://www.yelp.com/biz/mr-sushi-salt-lake-city-2,3.5,40,Moderate,"['Japanese', 'Sushi Bars']",(801) 521-4354, ,Downtown
La Estación Del Taco,https://www.yelp.com/biz/la-estaci%C3%B3n-del-taco-salt-lake-city,4,1, ,"['Tacos', 'Food Trucks']",(801) 953-3082,125 Main St,Downtown
Pulp Lifestyle Kitchen-Liberty Park,https://www.yelp.com/biz/pulp-lifestyle-kitchen-liberty-park-salt-lake-city,5,2, ,"['Juice Bars & Smoothies', 'Breakfast & Brunch']",(385) 267-1092,439 East 900 S,Central City
Havana Eats,https://www.yelp.com/biz/havana-eats-salt-lake-city-2,4,12,Moderate,"['Food Trucks', 'Cuban']",(801) 839-9932, ,
DP Cheesesteaks,https://www.yelp.com/biz/dp-cheesesteaks-salt-lake-city,4,94,Low,"['Cheesesteaks', 'Sandwiches']",(801) 883-8966,83 E 300 S,Downtown
Thai Garden Bistro,https://www.yelp.com/biz/thai-garden-bistro-salt-lake-city-2,3.5,100,Moderate,['Thai'],(801) 355-8899,868 E 900th S,9th & 9th
Panda Buffet,https://www.yelp.com/biz/panda-buffet-salt-lake-city,2,37,Moderate,['Chinese'],(801) 328-3288,1025 W North Temple,Poplar Grove
Chipotle Mexican Grill,https://www.yelp.com/biz/chipotle-mexican-grill-salt-lake-city-3,3.5,91,Low,"['Mexican', 'Fast Food']",(801) 467-1311,1011 E 2100 S,Sugar House
Pho Saigon Noodle House,https://www.yelp.com/biz/pho-saigon-noodle-house-west-valley-city,3.5,217,Low,['Vietnamese'],(801) 746-7684,2222 W 3500th S,
Bout Time Pub & Grub - Salt Lake City,https://www.yelp.com/biz/bout-time-pub-and-grub-salt-lake-city-salt-lake-city,3,109,Moderate,"['American (New)', 'Pubs']",(801) 456-4252,169 S Rio Grande St,Downtown
Whole Foods Market,https://www.yelp.com/biz/whole-foods-market-salt-lake-city-3,4,114,Moderate,"['Grocery', 'Delis', 'Meat Shops']",(801) 924-9060,544 S 700 E,Central City
Castellammare,https://www.yelp.com/biz/castellammare-salt-lake-city,3.5,6, ,['Italian'],(801) 466-0961,3005 S Highland Dr,Sugar House
Millie’s Burgers,https://www.yelp.com/biz/millies-burgers-salt-lake-city,4,92,Low,"['Burgers', 'Fast Food']",(801) 466-6043,2092 S 1000th E,Sugar House
Mi Caramelito,https://www.yelp.com/biz/mi-caramelito-west-valley-city,4,89,Low,['Mexican'],(801) 883-9245,1808 W 3500th S,
Pupuseria El Paraíso,https://www.yelp.com/biz/pupuseria-el-para%C3%ADso-salt-lake-city,4.5,13, ,"['Salvadoran', 'Food Trucks', 'Mexican']",(801) 688-9642,2775 S 300th W,City of South Salt Lake
Hot Banh,https://www.yelp.com/biz/hot-banh-west-valley-city-2,4,109,Low,"['Vietnamese', 'Sandwiches']",(801) 964-6558,2662 S 5600th W,
Saya Express,https://www.yelp.com/biz/saya-express-west-valley-city,4.5,46,Low,"['Japanese', 'Thai']",(801) 886-7288,2126 S 3200th W,
Little World Chinese Restaurant,https://www.yelp.com/biz/little-world-chinese-restaurant-salt-lake-city,3.5,183,Low,['Chinese'],(801) 467-5213,1356 S State St,Ballpark
Natural History Museum Cafe,https://www.yelp.com/biz/natural-history-museum-cafe-salt-lake-city,4,1, ,['Cafes'], ,301 Wakara Way,University
Facil Taqueria,https://www.yelp.com/biz/facil-taqueria-salt-lake-city-2,5,20,Moderate,"['Food Trucks', 'Mexican']",(801) 903-3944, ,Glendale
Dee’s Family Restaurants,https://www.yelp.com/biz/dees-family-restaurants-salt-lake-city-4,3.5,98,Low,['Diners'],(801) 487-6761,2104 S 700th E,Sugar House
Taste of Red Iguana,https://www.yelp.com/biz/taste-of-red-iguana-salt-lake-city,3.5,103,Low,"['Fast Food', 'Mexican']",(801) 214-6350, ,Downtown
Cupbop,https://www.yelp.com/biz/cupbop-west-valley-city-2,3.5,84,Low,"['Korean', 'Barbeque', 'Food Trucks']",(385) 695-2244,3619 S 2700th W,
Este Pizzeria Sugar House,https://www.yelp.com/biz/este-pizzeria-sugar-house-salt-lake-city-2,3.5,192,Moderate,"['Pizza', 'Italian']",(801) 485-3699,2148 S 900th E,Sugar House
Soup Kitchen,https://www.yelp.com/biz/soup-kitchen-salt-lake-city,3.5,11,Low,"['Salad', 'Soup']",(801) 974-7910,1411 S Redwood Rd,Glendale
Pho Cali,https://www.yelp.com/biz/pho-cali-west-valley-city,4,112,Low,"['Vietnamese', 'Noodles']",(801) 972-2808,1631 W 3500th S,
Publik Coffee Roasters,https://www.yelp.com/biz/publik-coffee-roasters-salt-lake-city-6,4,65,Low,"['Coffee & Tea', 'Breakfast & Brunch']",(385) 229-4836,502 E 3rd Ave N,The Avenues
cafe Rio,https://www.yelp.com/biz/cafe-rio-salt-lake-city-10,4,1,Low,['Mexican'], ,1660 W North Temple St,Jordan Meadows
Pizza Studio,https://www.yelp.com/biz/pizza-studio-salt-lake-city-2,4,60,Low,['Pizza'],(801) 359-4512,51 South Main Street,Downtown
Siam Orchid By Dow,https://www.yelp.com/biz/siam-orchid-by-dow-salt-lake-city-2,4,142,Moderate,"['Thai', 'Asian Fusion', 'Seafood']",(801) 266-7899,4410 S 900th E,
Pulp Lifestyle Kitchen-Liberty Park,https://www.yelp.com/biz/pulp-lifestyle-kitchen-liberty-park-salt-lake-city,5,2, ,"['Juice Bars & Smoothies', 'Breakfast & Brunch']",(385) 267-1092,439 East 900 S,Central City
Shish Kabab House,https://www.yelp.com/biz/shish-kabab-house-west-valley-city,4,31,Moderate,"['Middle Eastern', 'Desserts', 'Kebab']",(801) 908-7317,1620 W 3500th S,
Cedar Creek Grill & Bar,https://www.yelp.com/biz/cedar-creek-grill-and-bar-salt-lake-city,3.5,17,Moderate,['American (Traditional)'],(801) 746-5200,200 N Admiral Byrd Rd,Jordan Meadows
Smashburger,https://www.yelp.com/biz/smashburger-salt-lake-city-3,3,158,Low,['Burgers'],(801) 575-2087, ,
Rio Grande Cafe,https://www.yelp.com/biz/rio-grande-cafe-salt-lake-city,3.5,125,Moderate,"['Mexican', 'Cafes', 'Cocktail Bars']",(801) 364-3302,270 S Rio Grande St,Downtown
Red Butte Cafe,https://www.yelp.com/biz/red-butte-cafe-salt-lake-city,3.5,100,Moderate,"['Diners', 'American (Traditional)']",(801) 581-9498,1414 Foothill Dr,Bonneville Hills
Noodles & Company,https://www.yelp.com/biz/noodles-and-company-salt-lake-city,2.5,69,Low,['Noodles'],(801) 359-8315,358 S 700th E,Central City
Jersey Mike’s Subs,https://www.yelp.com/biz/jersey-mikes-subs-salt-lake-city,4,14,Low,['Sandwiches'],(385) 242-7055,1400 S Foothill Dr,Bonneville Hills
Nielsen’s Frozen Custard,https://www.yelp.com/biz/nielsens-frozen-custard-bountiful,4,103,Low,"['Ice Cream & Frozen Yogurt', 'Diners', 'Sandwiches']",(801) 292-7479,570 W 2600th S,
Cafe on 1st,https://www.yelp.com/biz/cafe-on-1st-salt-lake-city-3,4,135,Low,"['Coffee & Tea', 'Sandwiches', 'Gluten-Free']",(801) 532-8488,39 I St,The Avenues
Taj India,https://www.yelp.com/biz/taj-india-salt-lake-city-3,4,19,Moderate,['Indian'],(801) 953-0820,3205 South State St,City of South Salt Lake
Yellowfinn Grill & Sushi Bar,https://www.yelp.com/biz/yellowfinn-grill-and-sushi-bar-salt-lake-city,3.5,151,Moderate,['Sushi Bars'],(801) 466-2600,1166 E 2100th S,Sugar House
Popeyes Louisiana Kitchen,https://www.yelp.com/biz/popeyes-louisiana-kitchen-salt-lake-city,3,42,Low,"['Fast Food', 'Chicken Wings']",(801) 322-6317, ,
Pizzeria Limone,https://www.yelp.com/biz/pizzeria-limone-salt-lake-city,3.5,123,Low,['Pizza'],(801) 953-0200,613 E 400th S,Central City
Ahh Sushi,https://www.yelp.com/biz/ahh-sushi-salt-lake-city,3,129,Moderate,['Sushi Bars'],(801) 359-6770,22 E 100th S,Downtown
Gourmandise To Go,https://www.yelp.com/biz/gourmandise-to-go-salt-lake-city,5,4, ,"['Bakeries', 'Sandwiches']",(801) 419-0412,1000 S Main St,Peoples Freeway
La Diana Tortillas,https://www.yelp.com/biz/la-diana-tortillas-salt-lake-city,5,1, ,['Mexican'],(801) 328-9896,927 Folsom Ave,Poplar Grove
Black Bear Diner,https://www.yelp.com/biz/black-bear-diner-west-valley-city,3.5,190,Moderate,"['Diners', 'Breakfast & Brunch', 'Burgers']",(385) 831-1739,2569 S 5600 W,
El Meño’s Restaurant,https://www.yelp.com/biz/el-me%C3%B1os-restaurant-salt-lake-city,4,56,Moderate,['Mexican'],(801) 486-0873,73 W 1700th S,Ballpark
The Salty Pineapple,https://www.yelp.com/biz/the-salty-pineapple-salt-lake-city,3.5,20,Moderate,"['Food Trucks', 'Hawaiian']",(385) 319-6664, ,East Central
Flatbread Neapolitan Pizzeria,https://www.yelp.com/biz/flatbread-neapolitan-pizzeria-salt-lake-city,3.5,252,Moderate,"['Pizza', 'Italian', 'Sandwiches']",(801) 467-2180,2121 S Mcclelland St E,Sugar House
Crown Burgers,https://www.yelp.com/biz/crown-burgers-salt-lake-city-2,4,105,Low,['Burgers'],(801) 467-6633,3190 Highland Dr,
Stephen’s American Bistro,https://www.yelp.com/biz/stephens-american-bistro-salt-lake-city-2,3.5,24,Moderate,"['American (New)', 'Diners', 'Breakfast & Brunch']",(801) 359-7800, ,Downtown
Ichiban Sushi And Asian Grill,https://www.yelp.com/biz/ichiban-sushi-and-asian-grill-salt-lake-city,3,171,Moderate,"['Japanese', 'Sushi Bars']",(801) 486-8882,3424 S State St,City of South Salt Lake
Over The Counter Cafe,https://www.yelp.com/biz/over-the-counter-cafe-salt-lake-city,4,165,Low,"['Breakfast & Brunch', 'Cafes']",(801) 487-8725,2343 E 3300th S,Canyon Rim
5th Street Grill,https://www.yelp.com/biz/5th-street-grill-salt-lake-city,3,29,Moderate,['American (New)'],(801) 401-2000, ,Downtown
Costa Vida Fresh Mexican Grill,https://www.yelp.com/biz/costa-vida-fresh-mexican-grill-salt-lake-city-3,3,64,Low,['Mexican'],(801) 582-7873,1414 S Foothill Blvd,Bonneville Hills
Mi Ranchito Grill,https://www.yelp.com/biz/mi-ranchito-grill-salt-lake-city,3.5,125,Moderate,['Mexican'],(801) 263-7707,3600 S State St,City of South Salt Lake
Thai Garden Bistro,https://www.yelp.com/biz/thai-garden-bistro-salt-lake-city-2,3.5,100,Moderate,['Thai'],(801) 355-8899,868 E 900th S,9th & 9th
Bjorn’s Brew Coffee,https://www.yelp.com/biz/bjorns-brew-coffee-salt-lake-city-2,5,31, ,"['Coffee & Tea', 'Breakfast & Brunch', 'Cafes']",(801) 935-4445,2165 South State St,City of South Salt Lake
Amelias Bar & Grill,https://www.yelp.com/biz/amelias-bar-and-grill-salt-lake-city,2.5,45,Moderate,['American (Traditional)'],(801) 537-7020,5575 Amelia Earhart Dr,Jordan Meadows
The Soup Kitchen,https://www.yelp.com/biz/the-soup-kitchen-salt-lake-city,3.5,114,Low,"['Sandwiches', 'Soup']",(801) 467-0908,2012 S 1100th E,Sugar House
Red’s Diner,https://www.yelp.com/biz/reds-diner-salt-lake-city,2.5,23,Moderate,['American (Traditional)'], ,161 Martin Luther King Junior Blvd,Downtown
California Pizza Kitchen at Gateway,https://www.yelp.com/biz/california-pizza-kitchen-at-gateway-salt-lake-city,3,125,Moderate,"['Pizza', 'American (New)', 'Salad']",(801) 456-0075, ,Downtown
Elevations Restaurant,https://www.yelp.com/biz/elevations-restaurant-salt-lake-city,3,21,Moderate,['American (New)'],(801) 537-6019, ,Downtown
Big Torta Big Tacos,https://www.yelp.com/biz/big-torta-big-tacos-south-salt-lake-3,4.5,20,Low,['Mexican'],(801) 487-6362,2701 State St,City of South Salt Lake
Chipotle Mexican Grill,https://www.yelp.com/biz/chipotle-mexican-grill-salt-lake-city-3,3.5,91,Low,"['Mexican', 'Fast Food']",(801) 467-1311,1011 E 2100 S,Sugar House
Grandma’s Taqueria,https://www.yelp.com/biz/grandmas-taqueria-salt-lake-city,4,8,Low,['Mexican'],(801) 972-3333,1320 Swaner Rd,Glendale
The Five Alls Restaurant,https://www.yelp.com/biz/the-five-alls-restaurant-salt-lake-city,3,60,High,"['Seafood', 'American (New)', 'Steakhouses']",(801) 582-1400,1458 S Foothill Dr,Bonneville Hills
Angelito Mexican Restaurant,https://www.yelp.com/biz/angelito-mexican-restaurant-salt-lake-city,4,22,Low,"['Mexican', 'Ice Cream & Frozen Yogurt']",(801) 410-8140,1625 W 700th N,Jordan Meadows
Greek Kabob,https://www.yelp.com/biz/greek-kabob-salt-lake-city,4.5,2, ,['Restaurants'],(801) 966-5877,3601 Constitution Blvd,
Fat Fish,https://www.yelp.com/biz/fat-fish-bountiful,4.5,54,Low,['Sushi Bars'],(801) 797-5163,595 W 2600 s,
Tulie Bakery,https://www.yelp.com/biz/tulie-bakery-salt-lake-city-4,4.5,34,Low,"['Coffee & Tea', 'Bakeries', 'Sandwiches']",(801) 410-4217,1510 S 1500th E,15th & 15th
Long Life Vegi House,https://www.yelp.com/biz/long-life-vegi-house-salt-lake-city,4,74,Low,"['Vegetarian', 'Chinese']",(801) 467-1111,1353 E 3300th S,
Voro Cafe,https://www.yelp.com/biz/voro-cafe-salt-lake-city-2, , , ,['Cafes'], ,26 S Rio Grande St,Downtown
Caruso’s Deli,https://www.yelp.com/biz/carusos-deli-salt-lake-city,4,26,Low,['Delis'],(801) 972-3391,1305 W 2100th S,Glendale
Freebirds World Burrito - Salt Lake City,https://www.yelp.com/biz/freebirds-world-burrito-salt-lake-city-salt-lake-city,2.5,60,Low,['Mexican'],(801) 467-4597,2120 S 1300th E,Glendale
Flying Sumo II,https://www.yelp.com/biz/flying-sumo-ii-salt-lake-city,4,1, ,['Sushi Bars'],(801) 466-2600,1166 E 2100th S,Sugar House
Silver Moon Taqueria,https://www.yelp.com/biz/silver-moon-taqueria-salt-lake-city,4,28,Moderate,"['Food Trucks', 'Mexican']",(801) 739-4872,2128 W 2300th S,Glendale
Mad Greek Too,https://www.yelp.com/biz/mad-greek-too-salt-lake-city,3.5,32,Low,['Greek'],(801) 466-3822,50 E 2100th S,City of South Salt Lake
Chuck-A-Rama,https://www.yelp.com/biz/chuck-a-rama-salt-lake-city-2,4,20,Moderate,"['Buffets', 'Desserts', 'Salad']",(801) 531-1123,744 E 400th S,East Central
Rawtopia Living Cuisine and Beyond,https://www.yelp.com/biz/rawtopia-living-cuisine-and-beyond-millcreek,4.5,251,Moderate,"['Vegan', 'Live/Raw Food', 'Gluten-Free']",(801) 486-0332,3961 S Wasatch Blvd,Olympus Cove
American Legion Post 71,https://www.yelp.com/biz/american-legion-post-71-salt-lake-city,4.5,12,Low,"['Bars', 'Karaoke', 'American (New)']",(801) 466-0644,3419 S West Temple,City of South Salt Lake
Big Apple Pizzeria,https://www.yelp.com/biz/big-apple-pizzeria-salt-lake-city-2,3.5,114,Low,"['Pizza', 'Italian']",(801) 485-4534,2939 East 3300 S,Canyon Rim
Pei Wei,https://www.yelp.com/biz/pei-wei-salt-lake-city-3,2.5,60,Moderate,['Asian Fusion'],(801) 322-6313,Salt Lake City International Airport,
La Oaxaqueña,https://www.yelp.com/biz/la-oaxaque%C3%B1a-south-salt-lake-2,4.5,33,Moderate,['Mexican'],(801) 484-6584,493 E 2700th S,City of South Salt Lake
Siragusa’s Taste of Italy,https://www.yelp.com/biz/siragusas-taste-of-italy-taylorsville,4,201,Moderate,"['Italian', 'Steakhouses', 'Gluten-Free']",(801) 268-1520,4115 S Redwood Rd,
Chicken Express 2,https://www.yelp.com/biz/chicken-express-2-salt-lake-city,4,37,Low,"['Greek', 'Fast Food']",(801) 964-8000,2836 S 5600th W,
Taco Party,https://www.yelp.com/biz/taco-party-salt-lake-city,5,2, ,"['Food Trucks', 'Tacos', 'Caterers']",(801) 410-9314,1967 S 300th W,Ballpark
World’s Best Corn Dogs,https://www.yelp.com/biz/worlds-best-corn-dogs-bountiful-2,4.5,49,Low,"['Hot Dogs', 'Fast Food', 'Food Trucks']",(801) 645-3640,976 W Shepard Ln,
Fiddler’s Elbow,https://www.yelp.com/biz/fiddlers-elbow-salt-lake-city,3,155,Moderate,"['American (Traditional)', 'Sports Bars', 'Pubs']",(801) 463-9393,1063 E 2100th S,Sugar House
Ho Ho Gourmet,https://www.yelp.com/biz/ho-ho-gourmet-salt-lake-city,3.5,112,Moderate,"['Dim Sum', 'Cantonese', 'Seafood']",(801) 487-7709,1504 S State St,Ballpark
The Curryer,https://www.yelp.com/biz/the-curryer-salt-lake-city,3.5,44,Low,"['Indian', 'Food Stands']",(801) 413-3983,300 S Main St,Downtown
Cafe Solstice,https://www.yelp.com/biz/cafe-solstice-salt-lake-city,4,68,Low,"['Coffee & Tea', 'Cafes', 'Vegan']",(801) 487-0980,673 Simpson Ave,Sugar House
The Hive Pizzeria,https://www.yelp.com/biz/the-hive-pizzeria-salt-lake-city,3.5,2, ,"['Pizza', 'Sandwiches', 'Chicken Wings']", ,Benchmark Plaza,University
Il Viaggio Italian Kitchen,https://www.yelp.com/biz/il-viaggio-italian-kitchen-salt-lake-city,3.5,120,Moderate,['Italian'],(801) 204-4787, ,
Pizza Studio,https://www.yelp.com/biz/pizza-studio-salt-lake-city,4,60,Low,['Pizza'],(801) 410-4252,1332 S Foothill Dr,Bonneville Hills
The Grove,https://www.yelp.com/biz/the-grove-salt-lake-city-2,4,5,Low,"['Coffee & Tea', 'Sandwiches']", ,8TH Ave And C St,The Avenues
Sicilia Mia Downtown SLC - Opening Soon,https://www.yelp.com//biz/sicilia-mia-downtown-slc-opening-soon-salt-lake-city, , , ,['Italian'],(385) 267-9458,10 East Broadway,Downtown
Copper Canyon Grill House & Tavern,https://www.yelp.com//biz/copper-canyon-grill-house-and-tavern-salt-lake-city,2.5,57,Moderate,"['American (New)', 'Breakfast & Brunch', 'Bars']",(801) 521-7800,215 W South Temple,Downtown
Chipotle Mexican Grill,https://www.yelp.com//biz/chipotle-mexican-grill-salt-lake-city-4,2.5,15, ,"['Fast Food', 'Mexican']",(801) 359-4535,734 E 400 S,East Central
Rancherito’s,https://www.yelp.com//biz/rancheritos-salt-lake-city-2,3.0,26,Low,['Mexican'], ,775 W North Temple,Poplar Grove
Sampan Chinese Restaurant,https://www.yelp.com//biz/sampan-chinese-restaurant-salt-lake-city,3.0,127,Moderate,"['Chinese', 'Salad', 'Noodles']",(801) 467-3663,675 E 2100th S,Liberty Wells
Tres Hombres Mexican Grill and Cantina,https://www.yelp.com//biz/tres-hombres-mexican-grill-and-cantina-salt-lake-city,3.0,190,Moderate,"['Mexican', 'Bars']",(801) 466-0054,3298 S Highland Dr, 
Dee’s Family Restaurants,https://www.yelp.com//biz/dees-family-restaurants-salt-lake-city-3,3.5,24,Low,"['Diners', 'Breakfast & Brunch', 'Fast Food']",(801) 973-6285,2100 S Redwood Rd,Glendale
Roots Café,https://www.yelp.com//biz/roots-caf%C3%A9-east-millcreek-2,4.5,388,Moderate,"['Cafes', 'Breakfast & Brunch', 'Sandwiches']",(801) 277-6499,3474 S 2300th E,East Millcreek
Tacos Daniel,https://www.yelp.com//biz/tacos-daniel-salt-lake-city-2,5.0,7,Low,['Mexican'], ,3601 Constitution Blvd, 
Left Fork Grill,https://www.yelp.com//biz/left-fork-grill-murray,4.0,216,Low,"['Diners', 'Desserts', 'Breakfast & Brunch']",(801) 266-4322,68 W 3900th S,City of South Salt Lake
Sonoma Grill & Wine Bar,https://www.yelp.com//biz/sonoma-grill-and-wine-bar-salt-lake-city, , , ,"['Italian', 'Asian Fusion', 'Mexican']",(801) 890-6612,110 W Broadway,Downtown
Sushi Groove,https://www.yelp.com//biz/sushi-groove-salt-lake-city,3.5,236,Moderate,['Sushi Bars'],(801) 467-7420,2910 S Highland Dr,Sugar House
Hunan Garden Restaurant,https://www.yelp.com//biz/hunan-garden-restaurant-salt-lake-city,3.0,72,Moderate,"['Chinese', 'Hot Pot', 'Korean']",(801) 486-8088,2121 E 2100th S,Sugar House
Lettuce & Ladles,https://www.yelp.com//biz/lettuce-and-ladles-salt-lake-city,3.5,36,Low,"['Sandwiches', 'Soup']",(801) 278-5082,4657 S 2300 E,East Millcreek
Albasha,https://www.yelp.com//biz/albasha-salt-lake-city-2,3.5,24,Low,"['Greek', 'Salad', 'Lebanese']",(801) 359-4160,28 S State St,Downtown
Litzas Pizza,https://www.yelp.com//biz/litzas-pizza-salt-lake-city,3.5,76,Moderate,['Pizza'],(801) 359-5352,716 E 400th S,East Central
Winger’s,https://www.yelp.com//biz/wingers-west-valley-city-4,3.5,77,Moderate,"['Sports Bars', 'American (Traditional)', 'Chicken Wings']",(801) 969-9464,3671 S Constitution Blvd, 
Cupbop,https://www.yelp.com//biz/cupbop-salt-lake-city,3.5,3, ,['Korean'],(801) 916-8968, ,Downtown
Fruity’s,https://www.yelp.com//biz/fruitys-salt-lake-city,3.5,5,Low,"['Food Court', 'Mexican']",(801) 955-2830,3601 Constitution Blvd, 
Dragon Diner,https://www.yelp.com//biz/dragon-diner-salt-lake-city,3.5,158,Low,"['Chinese', 'Thai']",(801) 272-9333,1331 E 3900th S, 
Olympian Restaurant,https://www.yelp.com//biz/olympian-restaurant-salt-lake-city-2,4.0,64,Moderate,"['Greek', 'Diners', 'Breakfast & Brunch']",(801) 487-1407,2181 S 700th E,Sugar House
Cracker Barrel Old Country Store,https://www.yelp.com//biz/cracker-barrel-old-country-store-west-valley-city,3.0,145,Moderate,"['Southern', 'American (Traditional)', 'Breakfast & Brunch']",(801) 977-8221,2283 W City Ctr Ct, 
Yanni’s Greek Express,https://www.yelp.com//biz/yannis-greek-express-salt-lake-city,3.5,65,Low,['Greek'],(801) 466-6525,2761 Highland Dr,Sugar House
Black Bear Diner,https://www.yelp.com//biz/black-bear-diner-woods-cross,3.5,35,Moderate,"['Diners', 'Breakfast & Brunch', 'Burgers']",(801) 335-4544,2474 S 575 West, 
Café Zupas,https://www.yelp.com//biz/caf%C3%A9-zupas-salt-lake-city-6,3.5,118,Low,"['Sandwiches', 'Soup', 'American (New)']",(801) 746-0138,613 E 400th S,Central City
King Buffet,https://www.yelp.com//biz/king-buffet-south-salt-lake,4.0,1, ,['Chinese'],(801) 905-1186,3620 S State St,City of South Salt Lake
Café Grand Prix,https://www.yelp.com//biz/caf%C3%A9-grand-prix-salt-lake-city,5.0,3, ,"['Cafes', 'Community Service/Non-Profit']",(801) 364-8259,1775 S 4130th W,Glendale
Urban Press Truck,https://www.yelp.com//biz/urban-press-truck-salt-lake-city,5.0,9, ,"['Food Trucks', 'Sandwiches', 'Cheesesteaks']",(801) 828-7663, ,East Central
Caputo’s on 15th,https://www.yelp.com//biz/caputos-on-15th-salt-lake-city,4.0,81,Moderate,"['Delis', 'Specialty Food', 'Sandwiches']",(801) 486-6615,1516 S 1500th E,15th & 15th
Ruby River Steakhouse,https://www.yelp.com//biz/ruby-river-steakhouse-salt-lake-city,3.0,110,Moderate,['Steakhouses'],(801) 359-3355,435 S 700th E,East Central
Freebirds World Burrito - Salt Lake City,https://www.yelp.com/biz/freebirds-world-burrito-salt-lake-city-salt-lake-city,2.5,60,Low,['Mexican'],(801) 467-4597,2120 S 1300th E,Glendale
Olympian Restaurant,https://www.yelp.com/biz/olympian-restaurant-salt-lake-city-2,4,64,Moderate,"['Greek', 'Diners', 'Breakfast & Brunch']",(801) 487-1407,2181 S 700th E,Sugar House
Olive Garden Italian Restaurant,https://www.yelp.com/biz/olive-garden-italian-restaurant-salt-lake-city-6,3,84,Moderate,"['Italian', 'Salad']",(801) 486-1773,2272 S 1300th E,Sugar House
Publik Ed’s,https://www.yelp.com/biz/publik-eds-salt-lake-city-2,4.5,4,Low,"['American (New)', 'Breakfast & Brunch']",(385) 522-2487,210 University St E,East Central
Wild Mushroom Pizza,https://www.yelp.com/biz/wild-mushroom-pizza-salt-lake-city,3,80,Moderate,"['Pizza', 'Italian']",(801) 484-6100,2711 S State St,City of South Salt Lake
Big Torta Big Tacos,https://www.yelp.com/biz/big-torta-big-tacos-south-salt-lake-3,4.5,20,Low,['Mexican'],(801) 487-6362,2701 State St,City of South Salt Lake
Lettuce & Ladles,https://www.yelp.com/biz/lettuce-and-ladles-salt-lake-city,3.5,36,Low,"['Sandwiches', 'Soup']",(801) 278-5082,4657 S 2300 E,East Millcreek
China Village,https://www.yelp.com/biz/china-village-salt-lake-city,3,20,Moderate,['Chinese'],(801) 908-5197,1234 S Redwood Rd,Glendale
Cafe Rio,https://www.yelp.com/biz/cafe-rio-salt-lake-city-14,2,21, ,['Mexican'],(801) 889-1654,1235 E 2100th S,Sugar House
Sicilia Mia Downtown SLC - Opening Soon,https://www.yelp.com/biz/sicilia-mia-downtown-slc-opening-soon-salt-lake-city, , , ,['Italian'],(385) 267-9458,10 East Broadway,Downtown
The Blue Bird Stand,https://www.yelp.com/biz/the-blue-bird-stand-salt-lake-city,4.5,2,Low,"['Food Trucks', 'American (Traditional)']",(801) 979-5484,3998 S Redwood Rd,
Qdoba Mexican Grill,https://www.yelp.com/biz/qdoba-mexican-grill-salt-lake-city-2,3,37,Low,['Mexican'],(801) 322-6315, ,
Las Jarochas,https://www.yelp.com/biz/las-jarochas-salt-lake-city,4,5,Low,['Mexican'], ,1500 West North Temple,Jordan Meadows
Touch of Polynesia,https://www.yelp.com/biz/touch-of-polynesia-salt-lake-city,5,1, ,"['Hawaiian', 'Food Trucks']",(801) 856-7468, , 
Greek Souvlaki,https://www.yelp.com/biz/greek-souvlaki-salt-lake-city-3,3,121,Low,"['Greek', 'Fast Food', 'Mediterranean']",(801) 204-4784, ,
